,Unnamed: 0.1,Unnamed: 0,Subject,Course Title,Description,Institute,Provider,Instructor,Language,Rating,Course_Link
48214,7723,,-1,Introduction to Amazon Kinesis Firehose (Indonesian),Amazon Kinesis Firehose adalah layanan AWS yang membantu Anda memuat data streaming ke AWS  Dalam kursus pengantar ini di Amazon Kinesis Firehose  kami akan memberikan gambaran tentang bagaimana layanan menangkap  mengubah  dan memuat streaming data menjadi AWS dengan merinci proses transformasi data  Kita akan melihat manfaat layanan dan bagaimana integrasinya dengan Amazon CloudWatch untuk memungkinkan pemantauan stream  Kursus ini akan diakhiri dengan demonstrasi tentang cara mengonfigurasi stream pengiriman Kinesis Firehose dan cara membuat konten stream sumber Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-amazon-kinesis-firehose-indonesia-73597
48215,7724,,Amazon Web Services (AWS),IoT Foundation: Predictive Maintenance (Indonesian),Ini adalah kursus keempat dalam seri AWS Internet of Things  IoT  Foundation  Dalam kursus ini  Anda akan membangun konsep yang telah diperkenalkan di pelajaran sebelumnya  yang mencakup pengelolaan perangkat tunggal  membangun komunikasi dengan mereka  mengumpulkan dan memvisualisasikan data yang diterima  dan mengelola armada perangkat  Kursus ini fokus pada penggunaan layanan AWS untuk memprediksi kegagalan perangkat IoT dalam dunia industri  Anda juga akan belajar bagaimana menggunakan layanan AWS seperti AWS IoT Analytics  AWS IoT Rules Engine  dan AWS QuickSight untuk mengumpulkan  memvisualisasikan  dan menganalisis data untuk mengambil tindakan otomatis berdasarkan data yang dikumpulkan dari perangkat IoT Anda Catatan  Untuk pelajar yang baru mengenal AWS Internet of Things  kami merekomendasikan IoT Foundation Series  yang berisi kursus ini dan pengetahuan dasar lainnya tentang AWS Internet of Things Audiens yang DitujuKursus ini ditujukan untuk Teknisi DataAnalis OperasiTeknisi PerangkatTujuan PembelajaranDalam kursus ini  Anda akan mempelajari cara Menjelaskan Internet of Things  IIoT  IndustriMenggunakan data yang dikumpulkan dari perangkat IoT untuk memprediksi kegagalan perangkatMembuat dan melihat aturan menggunakan mesin aturan AWS IoTMenggunakan AWS IoT Analytics untuk memvisualisasikan dan menganalisis data yang dikumpulkan dari perangkat IoTMenerapkan praktik terbaik yang direkomendasikan AWS untuk menghindari kegagalan perangkat IoTPrasyaratPeserta dalam kursus ini disarankan memiliki prasyarat berikut ini IoT Foundation  TelemetriIoT Foundation  Perintah dan KontrolIoT Foundation  Pengantar Manajemen ArmadaMetode PenyampaianKursus ini dilaksanakan melalui Pelatihan digitalDurasi1 5 jamKerangka KursusKursus ini mencakup konsep berikut Pengantar KursusTantangan BisnisAgendaInternet of Things  IIoT  IndustriIkhtisarKasus PenggunaanPerancangan Pemeliharaan PrediktifPengantar Pemeliharaan PrediktifIkhtisarJalur Teknis  LambdaJalur teknis  Amazon QuickSightJalur Teknis  Machine LearningAWS GreengrassAWS IoT Rules EngineIkhtisarIzinElemenDemonstrasiAWS IoT AnalyticsPengantar   IkhtisarSaluranPipelinePenyimpanan DataSet DataNotebook JupyterDemonstrasiAWS QuickSightIkhtisarKasus PenggunaanDemonstrasiPraktik Terbaik untuk pemeliharaan prediktif,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/iot-foundation-predictive-maintenance-indonesian-73598
48218,7727,,AWS DeepLens,Introduction to AWS DeepLens (Indonesian),Ini adalah kursus pengantar tentang AWS DeepLens  kamera video dengan kemampuan pembelajaran mendalam pertama di dunia  Kursus ini mengajak kita melihat perangkat keras perangkat  arsitekturnya  dan templat proyek contoh AWS DeepLens  yang memungkinkan Anda mulai membangun aplikasi penglihatan komputer dalam hitungan menit  Kursus ini diakhiri dengan melihat lebih dekat ke dalam satu templat proyek tertentu  deteksi objek  Pelajari selengkapnya tentang spesifikasi kamera dan opsi pembelian AWS DeepLens  Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-aws-deeplens-indonesian-73601
48219,7728,,Amazon Rekognition,Introduction to Amazon Rekognition (Indonesian),Pengantar untuk Amazon Rekognition dan penggunaannya dalam analisis dan pengenalan gambar serta wajah  Beberapa kasus penggunaan yang menampilkan solusi yang berbeda dibahas dalam video ini  Manfaat utama dan fitur kunci dari layanan ini akan dibahas  yang disertai dengan demonstrasi singkat Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-amazon-rekognition-indonesian-73602
48222,7731,,-1,Introduction to Amazon Forecast (Indonesian),Akurasi adalah faktor yang paling penting ketika menggunakan prakiraan deret waktu  karena memiliki dampak langsung pada pendapatan  biaya  dan keuntungan  Dalam pelajaran ini  Anda akan belajar bagaimana Amazon Forecast meningkatkan akurasi dengan mempertimbangkan variabel tambahan dan faktor eksternal yang berlawanan dengan model tradisional  Kita juga akan melihat bagaimana Amazon Forecast mengotomatisasi seluruh proses prakiraan  termasuk rekomendasi algoritme untuk kinerja yang optimal Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-amazon-forecast-indonesian-73605
48224,7733,,-1,Introduction to Amazon Kinesis Streams (Indonesian),Dalam kursus ini  kami membahas bagaimana Amazon Kinesis Stream digunakan untuk mengumpulkan  memproses  dan menganalisis data streaming real time untuk menciptakan wawasan yang berharga  Gambaran umum komponen layanan ini dan demonstrasi singkat juga dibahas dalam kursus ini Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-amazon-kinesis-streams-indonesian-73607
48225,7734,,-1,Data Science Capstone: Real World ML Decisions (Indonesian),Gunakan machine learning untuk memecahkan tantangan bisnis kehidupan nyata seperti yang dihadapi tim Amazon Studios di masa lalu  Anda akan membangun  melatih  dan menguji melatih learning dari awal   membersihkan data  melakukan rekayasa fitur  membandingkan algoritme   dan dalam prosesnya  Anda akan melihat langsung bagaimana karyawan Amazon yang bekerja dengan machine learning memandang saluran ML ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/data-science-capstone-real-world-ml-decisions-ind-73608
48226,7735,,Amazon Web Services (AWS),IoT Foundation: Command and Control (Indonesian),Ini adalah kursus kedua di seri Amazon Web Services  AWS  Internet of Things  IoT  Foundations  Pada awal kelas ini  kami akan menjelaskan skenario yang membutuhkan hasil bisnis tertentu  Kami kemudian akan menyajikan informasi dan demonstrasi yang akan secara bertahap membahas solusi untuk mencapai hasil tersebut Selama kursus ini  kami akan membantu pemilik usaha kecil mengendalikan perangkat IoT yang digunakan perusahaannya dengan mengirim pesan ke dan dari perangkat untuk memperbarui dan melaporkan status perangkat Audiens yang DitujuKursus ini ditujukan untuk Developer Aplikasi Lini BisnisTeknisi DataTeknisi PerangkatManajer ArmadaTeknisi OtomatisasiTujuan PembelajaranDalam kursus ini  Anda akan Mempublikasikan pesan ke topik MQTTBerlangganan topik MQTTMelihat status perangkat menggunakan device shadowMemperbarui status perangkat menggunakan device shadowPrasyaratPeserta dalam kursus ini disarankan memiliki prasyarat berikut ini Pengantar AWS Internet of ThingsMetode PenyampaianKursus ini dilaksanakan melalui Pelatihan digitalDurasi2 jamKerangka KursusKursus ini mencakup konsep berikut ini Pengantar Seri FoundationPengantar Skenario Perintah dan KontrolPengantar MQTTIkhtisar Device ShadowCara Kerja Device ShadowPraktik Terbaik untuk Perintah dan Kontrol AWS,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/iot-foundation-command-and-control-indonesian-73609
48227,7736,,Amazon Aurora,Amazon Aurora Service Introduction (Indonesian),DeskripsiKursus ini mengenalkan pada Anda Amazon Aurora  layanan yang menyediakan kompatibilitas basis data sumber terbuka untuk pelanggan AWS Audiens yang DitujuKursus ini ditujukan untuk Para profesional TIRekayasawan platform dataPengembang databaseArsitek solusiTujuan KursusDalam kursus ini  Anda akan belajar Membuat daftar tujuan layanan dan fungsinyaMeringkas manfaat dari layananMengingat cara kerja layananMengidentifikasi kasus penggunaan untuk layananMengenali tentang tagihan layananPrasyaratPeserta dalam kursus ini disarankan memiliki prasyarat berikut Tidak adaMetode PenyampaianKursus ini dilaksanakan melalui Pelatihan DigitalCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Durasi5 menitKerangka KursusKursus ini mencakup konsep berikut ini Pengantar Layanan,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/amazon-aurora-service-introduction-indonesian-73610
48229,7738,,-1,Introduction to Amazon Comprehend Medical (Indonesian),Apakah Anda bekerja di bidang medis dan menghabiskan banyak waktu berharga Anda untuk mentranskripsikan informasi medis  Amazon Comprehend Medical menggunakan pembelajaran mendalam dan pemrosesan bahasa alami untuk mengekstrak entitas dari teks medis dan catatan yang membantu Anda meningkatkan hasil pasien  memberikan wawasan penelitian  dan mengurangi biaya Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-amazon-comprehend-medical-indones-73612
48233,7742,,AWS Fargate,Introduction to AWS Fargate (Indonesian),Ini adalah kursus pengantar untuk AWS Fargate  layanan AWS baru untuk menerapkan dan mengelola kontainer  Dalam kursus ini  kita membahas bagaimana Fargate memudahkan Anda menjalankan aplikasi menggunakan kontainer dan kita akan menjalankan arsitektur contoh dari AWS Fargate dan Amazon ECS  sehingga Anda dapat memahami cara kerja layanan dengan lebih baik Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-aws-fargate-indonesian-73616
48234,7743,,-1,Introduction to Amazon Athena (Indonesian),Kursus ini memperkenalkan layanan Amazon Athena beserta gambaran umum lingkungan operasinya  Langkah langkah dasar dalam menerapkan Amazon Athena juga dibahas  Demonstrasi singkat membuat database untuk menjalankan kueri SQL untuk validasi akan ditunjukkan menggunakan AWS Management Console Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-amazon-athena-indonesian-73617
48236,7745,,-1,Introduction to AWS Identity and Access Management (IAM) (Indonesian),Dalam kursus ini  Anda akan diperkenalkan ke AWS Identity and Access Management  IAM  Kursus ini akan menyoroti cara penggunaan IAM untuk autentikasi dan otorisasi untuk layanan AWS  Diskusi seputar kebijakan dan peran IAM juga akan disertakan  serta kasus penggunaan potensial untuk layanan ini  Kursus ini akan diakhiri dengan demonstrasi tentang cara membuat grup dan pengguna IAM  melampirkan kebijakan  dan menambahkan pengguna ke grup Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-aws-identity-and-access-managemen-73619
48237,7746,,Amazon DynamoDB,Amazon DynamoDB Service Primer (Indonesian),Kursus ini memperkenalkan Anda pada Amazon DynamoDB dan fitur serta kemampuan intinya  Kursus ini menjelaskan cara layanan ini terintegrasi dengan layanan AWS lain  memperkenalkan terminologi dan konsep teknologi penting  serta berisi demonstrasi layanan Audiens yang DitujuKursus ini ditujukan untuk Para profesional ITTeknisi platform dataDeveloper basis dataArsitek solusiTujuan PembelajaranDalam kursus ini  Anda akan belajar Membuat daftar tujuan layanan dan fungsinya Meringkas manfaat dari layananMengingat cara kerja layananMengidentifikasi kasus penggunaan untuk layananMengenali tentang penagihan layananMengingat cara mendapatkan informasi tambahan tentang layananMemperjelas cara layanan ini terintegrasi dengan layanan lainMeringkas terminologi yang relevan terkait dengan layanan ini Mengidentifikasi strategi keamanan yang digunakan oleh layanan iniPrasyaratPeserta dalam kursus ini disarankan memiliki prasyarat berikut ini Tidak adaMetode PenyampaianKursus ini dilaksanakan melalui Pelatihan digitalDurasi20 MenitKerangka KursusKursus ini mencakup konsep berikut Pengantar Layanan Tinjauan Teknis LayananDemonstrasi LayananPenilaian LayananTinjauan Layanan,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/amazon-dynamodb-service-primer-indonesian-73620
48240,7749,,-1,AWS DeepRacer: Driven by Reinforcement Learning (Indonesian),Kursus ini dirancang untuk memberikan pengalaman langsung dengan Pembelajaran Penguatan dengan membantu Anda membangun  melatih  dan men deploy model di AWS DeepRacer sehingga Anda dapat berkompetisi di AWS DeepRacer League resmi Kursus dimulai dengan mengarahkan Anda ke AWS DeepRacer sebelum mendalami Pembelajaran Penguatan  Anda akan memiliki beberapa kesempatan untuk membangun  melatih  dan mengevaluasi model Pembelajaran Penguatan Anda sendiri  lalu men deploy ke mobil fisik Di akhir kursus  Anda sendiri akan memiliki model Pembelajaran Penguatan yang dioptimalkan yang dapat Anda masukkan ke sirkuit virtual atau fisik AWS DeepRacer League ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/aws-deepracer-driven-by-reinforcement-learning-in-73623
48241,7750,,-1,Introduction to Amazon Transcribe (Indonesian),Amazon Transcribe adalah layanan pengenalan ujaran otomatis  ASR  yang dikelola sepenuhnya dan terus dilatih yang menerima format audio umum dan dapat secara akurat mentranskripsikan audio dengan fidelitas rendah dan tinggi  Kursus ini memperkenalkan Anda ke layanan dengan menyoroti fitur kunci dan kasus penggunaan  Kita juga meninjau manfaat pembelajaran mendalam untuk meningkatkan akurasi transkripsi dan menunjukkan transkripsi sederhana Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-amazon-transcribe-indonesian-73624
48242,7751,,-1,Machine Learning for Business Challenges (Indonesian),Machine learning  ML  dapat membantu Anda memecahkan masalah bisnis dengan cara yang sebelumnya tidak mungkin dilakukan  tetapi Anda harus berpikir luas  Simak saat beberapa Ilmuwan Machine Learning dari Amazon membahas cara memanfaatkan ML secara maksimal  Kami akan membahas terminologi ML  masalah bisnis  kasus penggunaan  dan contoh  Pada akhir kursus ini  Anda akan memiliki pemahaman yang lebih baik tentang cara berpikir mengenai tantangan dan keputusan bisnis machine learning Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/machine-learning-for-business-challenges-indonesi-73625
